Date,USDTRY,WACF_RATE,CPI_INDEX,CPI_YOY,USDTRY_CHG_1M
2017-12-13,3.8275,11.16,325.18,12.98426044960217,-0.9548700962633161
2017-12-14,3.8277,11.16,325.18,12.98426044960217,-0.9881269562068251
2017-12-15,3.839,11.16,325.18,12.98426044960217,-0.7086695634181739
2017-12-18,3.8323,11.2,325.18,12.98426044960217,-1.3209393346379605
2017-12-19,3.8591,11.2,325.18,12.98426044960217,-0.24040947161616533
2017-12-20,3.8507,11.2,325.18,12.98426044960217,-0.7346875644462791
2017-12-21,3.8349,11.2,325.18,12.98426044960217,-1.345441448857787
2017-12-22,3.8342,11.2,325.18,12.98426044960217,-2.993042378241617
2017-12-25,3.8223,11.4,325.18,12.98426044960217,-3.4626458554326445
2017-12-26,3.8113,11.4,325.18,12.98426044960217,-2.6984937452131708
2017-12-27,3.8087,11.4,325.18,12.98426044960217,-3.246538803505661
2017-12-28,3.8029,11.4,325.18,12.98426044960217,-3.1971490390734325
2017-12-29,3.8197,11.4,325.18,12.98426044960217,-2.593461518845308
2018-01-02,3.7719,11.22,327.41,11.91973747179873,-4.520946715605612
2018-01-03,3.7719,11.22,327.41,11.91973747179873,-4.2421934501142395
2018-01-04,3.7652,11.22,327.41,11.91973747179873,-4.251856372698604
2018-01-05,3.7617,11.22,327.41,11.91973747179873,-4.016228215661755
2018-01-08,3.76,11.06,327.41,11.91973747179873,-2.6512013256006717
2018-01-09,3.7456,11.06,327.41,11.91973747179873,-2.782392026578062
2018-01-10,3.7454,11.06,327.41,11.91973747179873,-2.9890178201408935
2018-01-11,3.7554,11.06,327.41,11.91973747179873,-2.5735484875214043
2018-01-12,3.7844,11.06,327.41,11.91973747179873,-1.1260613977792322
2018-01-15,3.7919,11.26,327.41,11.91973747179873,-0.9352875094704394
2018-01-16,3.7622,11.26,327.41,11.91973747179873,-2.0005209690023396
2018-01-17,3.7593,11.26,327.41,11.91973747179873,-1.904861310440209
2018-01-18,3.815,11.26,327.41,11.91973747179873,-1.142753491746784
2018-01-19,3.8143,11.26,327.41,11.91973747179873,-0.9452826758771127
2018-01-22,3.7967,11.24,327.41,11.91973747179873,-0.9961146314115155
2018-01-23,3.7777,11.24,327.41,11.91973747179873,-1.47357988628658
2018-01-24,3.8098,11.24,327.41,11.91973747179873,-0.32702822907673124
2018-01-25,3.7874,11.24,327.41,11.91973747179873,-0.6270826227271598
2018-01-26,3.7558,11.24,327.41,11.91973747179873,-1.3889253551080505
2018-01-29,3.7421,11.28,327.41,11.91973747179873,-1.5987798785137675
2018-01-30,3.7371,11.28,327.41,11.91973747179873,-2.1624734926826816
2018-01-31,3.7728,11.28,327.41,11.91973747179873,0.023860653781926366
2018-02-01,3.7795,11.28,330.75,10.345632881830923,0.2014899652694968
2018-02-02,3.754,11.28,330.75,10.345632881830923,-0.29746095824922936
2018-02-05,3.7567,11.21,330.75,10.345632881830923,-0.13291862721641623
2018-02-06,3.7454,11.21,330.75,10.345632881830923,-0.38829787234041513
2018-02-07,3.7632,11.21,330.75,10.345632881830923,0.46988466467321466
2018-02-08,3.7786,11.21,330.75,10.345632881830923,0.8864206760292648
2018-02-09,3.7714,11.21,330.75,10.345632881830923,0.42605315013048983
2018-02-12,3.8073,11.33,330.75,10.345632881830923,0.6051157382940486
2018-02-13,3.8119,11.33,330.75,10.345632881830923,0.5274400696220871
2018-02-14,3.8068,11.33,330.75,10.345632881830923,1.1854765828504643
2018-02-15,3.7963,11.33,330.75,10.345632881830923,0.9842257867156201
2018-02-16,3.7973,11.33,330.75,10.345632881830923,-0.46395806028833864
2018-02-19,3.7721,11.27,330.75,10.345632881830923,-1.1063628975172324
2018-02-20,3.7523,11.27,330.75,10.345632881830923,-1.1694366160086345
2018-02-21,3.7531,11.27,330.75,10.345632881830923,-0.6511898774386515
2018-02-22,3.7698,11.27,330.75,10.345632881830923,-1.0499238805186661
2018-02-23,3.7845,11.27,330.75,10.345632881830923,-0.07656967840734552
2018-02-26,3.7994,11.61,330.75,10.345632881830923,1.1608711858991372
2018-02-27,3.7816,11.61,330.75,10.345632881830923,1.0555570401646008
2018-02-28,3.7754,11.61,330.75,10.345632881830923,1.0248588477696607
2018-03-01,3.7833,11.61,333.17,10.259125657742342,0.2783078880407075
2018-03-02,3.7997,11.61,333.17,10.259125657742342,0.5344622304537694
2018-03-05,3.8082,11.28,333.17,10.259125657742342,1.4437932871603554
2018-03-06,3.8038,11.28,333.17,10.259125657742342,1.2537599488913198
2018-03-07,3.8161,11.28,333.17,10.259125657742342,1.887648849255097
2018-03-08,3.8001,11.28,333.17,10.259125657742342,0.9805484693877542
2018-03-09,3.7971,11.28,333.17,10.259125657742342,0.4895993225003892
2018-03-12,3.8089,11.47,333.17,10.259125657742342,0.9943257145887507
2018-03-13,3.8164,11.47,333.17,10.259125657742342,0.2390145247288089
2018-03-14,3.8151,11.47,333.17,10.259125657742342,0.08394763766101931
2018-03-15,3.856,11.47,333.17,10.259125657742342,1.292424083219501
2018-03-16,3.8597,11.47,333.17,10.259125657742342,1.6700471511735149
2018-03-19,3.8875,11.54,333.17,10.259125657742342,2.3753719748242252
2018-03-20,3.9039,11.54,333.17,10.259125657742342,3.4940749184804165
2018-03-21,3.9362,11.54,333.17,10.259125657742342,4.900994056978392
2018-03-22,3.9356,11.54,333.17,10.259125657742342,4.862646878580379
2018-03-23,3.9276,11.54,333.17,10.259125657742342,4.185898456151516
2018-03-26,3.9087,11.73,333.17,10.259125657742342,3.281807372175982
2018-03-27,3.9608,11.73,333.17,10.259125657742342,4.248039164078543
2018-03-28,3.9742,11.73,333.17,10.259125657742342,5.093082293209217
2018-03-29,3.9757,11.73,333.17,10.259125657742342,5.305398103512204
2018-03-30,3.9931,11.73,333.17,10.259125657742342,5.5454233076943416
2018-04-02,3.9949,11.75,336.48,10.23456951906696,5.137247677448209
2018-04-03,3.9489,11.75,336.48,10.23456951906696,3.694658893965652
2018-04-04,3.9577,11.75,336.48,10.23456951906696,4.045954045954048
2018-04-05,3.976,11.75,336.48,10.23456951906696,4.19014176777337
2018-04-06,4.0076,11.75,336.48,10.23456951906696,5.460382621509963
2018-04-09,4.0269,11.51,336.48,10.23456951906696,6.051987042743168
2018-04-10,4.0527,11.51,336.48,10.23456951906696,6.400798130693897
2018-04-11,4.0561,11.51,336.48,10.23456951906696,6.280788177339902
2018-04-12,4.0707,11.51,336.48,10.23456951906696,6.699693323897149
2018-04-13,4.1453,11.51,336.48,10.23456951906696,7.502593360995857
2018-04-16,4.1284,11.79,336.48,10.23456951906696,6.961680959660077
2018-04-17,4.0785,11.79,336.48,10.23456951906696,4.91318327974275
2018-04-18,4.096,11.79,336.48,10.23456951906696,4.92072030533568
2018-04-19,4.098,11.79,336.48,10.23456951906696,4.110563487627661
2018-04-20,4.0964,11.79,336.48,10.23456951906696,4.085781075312522
2018-04-24,4.0332,11.71,336.48,10.23456951906696,2.6886648334860874
2018-04-25,4.0332,11.71,336.48,10.23456951906696,3.18520224115435
2018-04-26,4.0848,11.71,336.48,10.23456951906696,3.130680670571606
2018-04-27,4.0758,11.71,336.48,10.23456951906696,2.556489356348446
2018-04-30,4.0668,11.77,336.48,10.23456951906696,2.291420378801212
2018-05-02,4.0399,11.77,342.78,10.849529476441466,1.1720217374971975
2018-05-03,4.0399,11.77,342.78,10.849529476441466,1.1264362061628619
2018-05-04,4.1208,11.77,342.78,10.849529476441466,4.353110992934739
2018-05-07,4.1908,11.58,342.78,10.849529476441466,5.889784470778481
2018-05-08,4.255,11.58,342.78,10.849529476441466,7.017102615694171
2018-05-09,4.2558,11.58,342.78,10.849529476441466,6.1932328575706075
2018-05-10,4.2817,11.58,342.78,10.849529476441466,6.327447912786499
2018-05-11,4.2878,11.58,342.78,10.849529476441466,5.80107089101094
2018-05-14,4.2666,11.76,342.78,10.849529476441466,5.189714257538047
2018-05-15,4.2572,11.76,342.78,10.849529476441466,4.581521605620642
2018-05-16,4.32,11.76,342.78,10.849529476441466,4.214411502183202
2018-05-17,4.3945,11.76,342.78,10.849529476441466,6.4455963569421515
2018-05-18,4.4581,11.76,342.78,10.849529476441466,9.307343386048794
2018-05-21,4.4402,11.92,342.78,10.849529476441466,8.403320312499996
2018-05-22,4.4652,11.92,342.78,10.849529476441466,8.96046852122987
2018-05-23,4.5534,11.92,342.78,10.849529476441466,11.156137095986708
2018-05-24,4.5781,11.92,342.78,10.849529476441466,13.510363978974516
2018-05-25,4.8464,11.92,342.78,10.849529476441466,20.16265000495885
2018-05-28,4.7028,12.61,342.78,10.849529476441466,15.12925969447707
2018-05-29,4.7207,12.61,342.78,10.849529476441466,15.822660581971636
2018-05-30,4.5966,12.61,342.78,10.849529476441466,13.02744172322219
2018-05-31,4.5962,12.61,342.78,10.849529476441466,13.770142825317432
2018-06-01,4.4834,12.61,348.34,12.1470654518528,10.977994504814447
2018-06-04,4.4808,12.8,348.34,12.1470654518528,8.736167734420519
2018-06-05,4.5922,12.8,348.34,12.1470654518528,9.578123508637958
2018-06-06,4.6284,12.8,348.34,12.1470654518528,8.77555816686253
2018-06-07,4.6073,12.8,348.34,12.1470654518528,8.259316697213226
2018-06-08,4.6095,12.8,348.34,12.1470654518528,7.655837634584395
2018-06-11,4.5489,13.78,348.34,12.1470654518528,6.089369840011183
2018-06-12,4.5024,13.78,348.34,12.1470654518528,5.526648853888316
2018-06-13,4.5136,13.78,348.34,12.1470654518528,6.0227379498261735
2018-06-14,4.5491,13.78,348.34,12.1470654518528,5.303240740740733
2018-06-18,4.6484,14.25,348.34,12.1470654518528,5.777676641256102
2018-06-19,4.6484,14.25,348.34,12.1470654518528,4.268634620129652
2018-06-20,4.7151,14.25,348.34,12.1470654518528,6.191162560245034
2018-06-21,4.7545,14.25,348.34,12.1470654518528,6.478993102212671
2018-06-22,4.7488,14.25,348.34,12.1470654518528,4.291298809680688
2018-06-25,4.7524,14.74,348.34,12.1470654518528,3.80725628535854
2018-06-26,4.7077,14.74,348.34,12.1470654518528,-2.861918124793661
2018-06-27,4.6397,14.74,348.34,12.1470654518528,-1.3417538487709324
2018-06-28,4.674,14.74,348.34,12.1470654518528,-0.9892600673628849
2018-06-29,4.6349,14.74,348.34,12.1470654518528,0.8332245572814756
2018-07-02,4.6083,14.85,357.44,15.385112014978386,0.2632609547017051
2018-07-03,4.5607,14.85,357.44,15.385112014978386,1.724137931034475
2018-07-04,4.6225,14.85,357.44,15.385112014978386,3.162381717550411
2018-07-05,4.656,14.85,357.44,15.385112014978386,1.389312312181512
2018-07-06,4.6987,14.85,357.44,15.385112014978386,1.518883415435135
2018-07-09,4.6427,14.91,357.44,15.385112014978386,0.7683458858767533
2018-07-10,4.6004,14.91,357.44,15.385112014978386,-0.19741837509491544
2018-07-11,4.5304,14.91,357.44,15.385112014978386,-0.4066917276704163
2018-07-12,4.705,14.91,357.44,15.385112014978386,4.499822316986513
2018-07-13,4.7488,14.91,357.44,15.385112014978386,5.210918114143914
2018-07-16,4.8176,15.34,357.44,15.385112014978386,5.902266382361332
2018-07-17,4.842,15.34,357.44,15.385112014978386,4.1648739351174635
2018-07-18,4.8357,15.34,357.44,15.385112014978386,4.029343429997434
2018-07-19,4.8365,15.34,357.44,15.385112014978386,2.5747067930690815
2018-07-20,4.7908,15.34,357.44,15.385112014978386,0.7634872226311762
2018-07-23,4.823,15.52,357.44,15.385112014978386,1.5625
2018-07-24,4.8,15.52,357.44,15.385112014978386,1.0015991919872125
2018-07-25,4.7538,15.52,357.44,15.385112014978386,0.9792467659366588
2018-07-26,4.7775,15.52,357.44,15.385112014978386,2.9700196133370493
2018-07-27,4.854,15.52,357.44,15.385112014978386,3.8510911424903593
2018-07-30,4.8183,15.66,357.44,15.385112014978386,3.9569354247124933
2018-07-31,4.8568,15.66,357.44,15.385112014978386,5.392444068311519
2018-08-01,4.885,15.66,359.41,15.849020113460544,7.1107505426798445
2018-08-02,4.8999,15.66,359.41,15.849020113460544,6.001081665765273
2018-08-03,4.9223,15.66,359.41,15.849020113460544,5.719501718213071
2018-08-06,5.0504,15.41,359.41,15.849020113460544,7.485049056121906
2018-08-07,5.0778,15.41,359.41,15.849020113460544,9.37170181144593
2018-08-08,5.1464,15.41,359.41,15.849020113460544,11.868533171028606
2018-08-09,5.2634,15.41,359.41,15.849020113460544,16.179586791453282
2018-08-10,5.2813,15.41,359.41,15.849020113460544,12.248671625929862
2018-08-13,5.3988,15.79,359.41,15.849020113460544,13.687668463611846
2018-08-14,5.9389,15.79,359.41,15.849020113460544,23.275074726004675
2018-08-15,6.8798,15.79,359.41,15.849020113460544,42.08591491119373
2018-08-16,6.5465,15.79,359.41,15.849020113460544,35.37853878445727
2018-08-17,6.136,15.79,359.41,15.849020113460544,26.868603328853503
2018-08-20,5.7982,16.76,359.41,15.849020113460544,21.02780328963847
2018-08-27,5.9944,16.34,359.41,15.849020113460544,24.287787684014074
2018-08-28,5.9944,16.34,359.41,15.849020113460544,24.883333333333326
2018-08-29,6.1901,16.34,359.41,15.849020113460544,30.213723757835844
2018-08-31,6.2186,16.34,359.41,15.849020113460544,30.164311878597605
2018-09-03,6.4063,17.38,367.66,17.89642456309124,31.97981046559537
2018-09-04,6.5498,17.38,367.66,17.89642456309124,35.93591100595648
2018-09-05,6.6213,17.38,367.66,17.89642456309124,36.33050568275409
2018-09-06,6.6797,17.38,367.66,17.89642456309124,36.73899692937566
2018-09-07,6.6824,17.38,367.66,17.89642456309124,36.37829343455989
2018-09-10,6.5863,18.3,367.66,17.89642456309124,33.80533490441459
2018-09-11,6.469,18.3,367.66,17.89642456309124,28.088864248376378
2018-09-12,6.4533,18.3,367.66,17.89642456309124,27.0885028949545
2018-09-13,6.4538,18.3,367.66,17.89642456309124,25.404166018964712
2018-09-14,6.3945,18.3,367.66,17.89642456309124,21.489911464072662
2018-09-17,6.3566,21.15,367.66,17.89642456309124,20.360517296877667
2018-09-18,6.0659,21.15,367.66,17.89642456309124,12.356449581388462
2018-09-19,6.2608,21.15,367.66,17.89642456309124,5.42019565912879
2018-09-20,6.3635,21.15,367.66,17.89642456309124,-7.504578621471558
2018-09-21,6.3095,21.15,367.66,17.89642456309124,-3.620255098144043
2018-09-24,6.2718,22.59,367.66,17.89642456309124,2.213168187744463
2018-09-25,6.2671,22.59,367.66,17.89642456309124,8.086992514918423
2018-09-26,6.2287,22.59,367.66,17.89642456309124,3.908648071533438
2018-09-27,6.124,22.59,367.66,17.89642456309124,2.162017883357792
2018-09-28,6.1242,22.59,367.66,17.89642456309124,-1.0646031566533654
2018-10-01,6.0752,22.78,390.84,24.518924429718346,-2.305985269996469
2018-10-02,5.9902,22.78,390.84,24.518924429718346,-6.495168818194596
2018-10-03,5.9659,22.78,390.84,24.518924429718346,-8.914776023695381
2018-10-04,6.0082,22.78,390.84,24.518924429718346,-9.259510972165575
2018-10-05,6.0289,22.78,390.84,24.518924429718346,-9.742952527808136
2018-10-08,6.1244,22.57,390.84,24.518924429718346,-8.35029330779362
2018-10-09,6.1543,22.57,390.84,24.518924429718346,-6.559069583833099
2018-10-10,6.1516,22.57,390.84,24.518924429718346,-4.906477044365431
2018-10-11,6.1156,22.57,390.84,24.518924429718346,-5.2329815753180515
2018-10-12,6.0885,22.57,390.84,24.518924429718346,-5.660231181629438
2018-10-15,5.9833,22.91,390.84,24.518924429718346,-6.4305262334819036
2018-10-16,5.9042,22.91,390.84,24.518924429718346,-7.1170122392474
2018-10-17,5.8113,22.91,390.84,24.518924429718346,-4.197233716348769
2018-10-18,5.7794,22.91,390.84,24.518924429718346,-7.689113212369025
2018-10-19,5.6825,22.91,390.84,24.518924429718346,-10.701657892669125
2018-10-22,5.5498,22.89,390.84,24.518924429718346,-12.040573738014103
2018-10-23,5.6134,22.89,390.84,24.518924429718346,-10.49778373034853
2018-10-24,5.6481,22.89,390.84,24.518924429718346,-9.876976592044162
2018-10-25,5.771,22.89,390.84,24.518924429718346,-7.348242811501593
2018-10-26,5.717,22.89,390.84,24.518924429718346,-6.645983017635537
2018-10-30,5.6797,23.04,390.84,24.518924429718346,-7.2580908526827965
2018-10-31,5.6186,23.04,390.84,24.518924429718346,-7.515801948907031
2018-11-01,5.5203,23.04,401.27,25.24032459425718,-7.844479316216491
2018-11-02,5.4981,23.04,401.27,25.24032459425718,-7.84123099616153
2018-11-05,5.5704,22.36,401.27,25.24032459425718,-7.286708165507139
2018-11-06,5.4613,22.36,401.27,25.24032459425718,-9.414652755892462
2018-11-07,5.447,22.36,401.27,25.24032459425718,-11.060675331461034
2018-11-08,5.3418,22.36,401.27,25.24032459425718,-13.202151341338574
2018-11-09,5.3575,22.36,401.27,25.24032459425718,-12.908836725404772
2018-11-12,5.4095,22.37,401.27,25.24032459425718,-11.545882660736462
2018-11-13,5.4819,22.37,401.27,25.24032459425718,-9.963045084996292
2018-11-14,5.4764,22.37,401.27,25.24032459425718,-8.471913492554272
2018-11-15,5.477,22.37,401.27,25.24032459425718,-7.235527251786866
2018-11-16,5.4625,22.37,401.27,25.24032459425718,-6.002099358147051
2018-11-19,5.4177,21.9,401.27,25.24032459425718,-6.258435131674567
2018-11-20,5.3412,21.9,401.27,25.24032459425718,-6.006159260888699
2018-11-21,5.3231,21.9,401.27,25.24032459425718,-4.0848318858337285
2018-11-22,5.3272,21.9,401.27,25.24032459425718,-5.098514269426724
2018-11-23,5.3497,21.9,401.27,25.24032459425718,-5.28319257803509
2018-11-26,5.3029,21.92,401.27,25.24032459425718,-8.111245884595386
2018-11-27,5.2771,21.92,401.27,25.24032459425718,-7.694595067343013
2018-11-28,5.2444,21.92,401.27,25.24032459425718,-7.664137190344567
2018-11-29,5.2366,21.92,401.27,25.24032459425718,-6.798846687786986
2018-11-30,5.2486,21.92,401.27,25.24032459425718,-4.921833958299371
2018-12-03,5.1649,21.66,395.48,21.618795743895692,-6.06027536785434
2018-12-04,5.157,21.66,395.48,21.618795743895692,-7.421370099095226
2018-12-05,5.1906,21.66,395.48,21.618795743895692,-4.956695292329661
2018-12-06,5.2723,21.66,395.48,21.618795743895692,-3.2072700569120594
2018-12-07,5.3733,21.66,395.48,21.618795743895692,0.5896888689205904
2018-12-10,5.3608,21.14,395.48,21.618795743895692,0.0615958936071026
2018-12-11,5.3257,21.14,395.48,21.618795743895692,-1.549126536648493
2018-12-12,5.281,21.14,395.48,21.618795743895692,-3.664787756069987
2018-12-13,5.3505,21.14,395.48,21.618795743895692,-2.2989555182236443
2018-12-14,5.3633,21.14,395.48,21.618795743895692,-2.075953989410273
2018-12-17,5.3611,21.44,395.48,21.618795743895692,-1.8562929061784916
2018-12-18,5.371,21.44,395.48,21.618795743895692,-0.8619894050980959
2018-12-19,5.3766,21.44,395.48,21.618795743895692,0.6627724106942345
2018-12-20,5.3504,21.44,395.48,21.618795743895692,0.5128590482989193
2018-12-21,5.3314,21.44,395.48,21.618795743895692,0.07884066676677737
2018-12-24,5.26,21.52,395.48,21.618795743895692,-1.6767295362356882
2018-12-25,5.2746,21.52,395.48,21.618795743895692,-0.5336702558977113
2018-12-26,5.2926,21.52,395.48,21.618795743895692,0.2937219306058392
2018-12-27,5.3034,21.52,395.48,21.618795743895692,1.1250095339791155
2018-12-28,5.2832,21.52,395.48,21.618795743895692,0.8898903868922448
2018-12-31,5.2889,21.43,395.48,21.618795743895692,0.7678238006325611
2019-01-02,5.2609,21.43,393.88,20.30176231636174,1.858700071637398
2019-01-03,5.281,21.43,393.88,20.30176231636174,2.4044987395772655
2019-01-04,5.3316,21.43,393.88,20.30176231636174,2.7164489654375235
2019-01-07,5.4588,20.85,393.88,20.30176231636174,3.5373556132996864
2019-01-08,5.4088,20.85,393.88,20.30176231636174,0.6606740736605055
2019-01-09,5.3597,20.85,393.88,20.30176231636174,-0.02051932547381119
2019-01-10,5.4264,20.85,393.88,20.30176231636174,1.8908312522297521
2019-01-11,5.4973,20.85,393.88,20.30176231636174,4.095815186517715
2019-01-14,5.4626,20.75,393.88,20.30176231636174,2.09513129614054
2019-01-15,5.4242,20.75,393.88,20.30176231636174,1.1354949378181267
2019-01-16,5.5103,20.75,393.88,20.30176231636174,2.78301094924549
2019-01-17,5.4401,20.75,393.88,20.30176231636174,1.286538819586669
2019-01-18,5.4037,20.75,393.88,20.30176231636174,0.5040360078860218
2019-01-21,5.3563,20.17,393.88,20.30176231636174,0.11027212918661711
2019-01-22,5.3429,20.17,393.88,20.30176231636174,0.2157031924072461
2019-01-23,5.3369,20.17,393.88,20.30176231636174,1.4619771863117803
2019-01-24,5.3454,20.17,393.88,20.30176231636174,1.3422818791946067
2019-01-25,5.3142,20.17,393.88,20.30176231636174,0.40811699353813236
2019-01-28,5.274,19.97,393.88,20.30176231636174,-0.5543613530942348
2019-01-29,5.2641,19.97,393.88,20.30176231636174,-0.3615233192004852
2019-01-30,5.2763,19.97,393.88,20.30176231636174,-0.23823479362438116
2019-01-31,5.3339,19.97,393.88,20.30176231636174,1.3875952783744205
2019-02-01,5.2781,19.97,398.07,20.35374149659863,-0.05491384207535477
2019-02-04,5.2109,19.58,398.07,20.35374149659863,-2.263860754745295
2019-02-05,5.1945,19.58,398.07,20.35374149659863,-4.84172345570456
2019-02-06,5.2194,19.58,398.07,20.35374149659863,-3.501700931814822
2019-02-07,5.1979,19.58,398.07,20.35374149659863,-3.0188256805418257
2019-02-08,5.2089,19.58,398.07,20.35374149659863,-4.008182220256529
2019-02-11,5.2407,19.39,398.07,20.35374149659863,-4.667745984392335
2019-02-12,5.2438,19.39,398.07,20.35374149659863,-4.005418665104532
2019-02-13,5.2556,19.39,398.07,20.35374149659863,-3.108292467091911
2019-02-14,5.2638,19.39,398.07,20.35374149659863,-4.473440647514659
2019-02-15,5.2429,19.39,398.07,20.35374149659863,-3.624933365195504
2019-02-18,5.2867,19.22,398.07,20.35374149659863,-2.165183115272873
2019-02-19,5.2601,19.22,398.07,20.35374149659863,-1.7960159065026127
2019-02-20,5.2922,19.22,398.07,20.35374149659863,-0.948922869602653
2019-02-21,5.3052,19.22,398.07,20.35374149659863,-0.5939777773613875
2019-02-22,5.2964,19.22,398.07,20.35374149659863,-0.916676020503604
2019-02-25,5.3141,19.23,398.07,20.35374149659863,-0.0018817507809187894
2019-02-26,5.3168,19.23,398.07,20.35374149659863,0.8115282518012856
2019-02-27,5.3058,19.23,398.07,20.35374149659863,0.7921582036815256
