tech_weight,macro_weight,risk_aversion,tilt_strength,max_weight,sharpe,excess_sharpe,ann_return,ann_vol,calmar,max_dd
0.5,0.5,1.0,0.4,0.15,1.94,0.21199999999999997,0.4939193285297289,0.29174335543961144,1.6929925543136022,-0.31813947135878534
0.5,0.5,1.0,0.4,0.2,1.903,0.17500000000000004,0.5093531670638133,0.3064910119112576,1.6618861476149684,-0.3420156471950111
0.5,0.5,1.0,0.4,0.25,1.831,0.10299999999999998,0.5202465715161461,0.32326313892853925,1.6093594006434246,-0.40009840388214957
0.5,0.5,1.0,0.4,0.3,1.764,0.03600000000000003,0.5159383039037895,0.32986649806382123,1.5640821572731154,-0.414714988331835
0.5,0.5,1.0,0.5,0.1,1.728,0.0,0.4372685476357445,0.28068286127677944,1.5578740563163813,-0.3239783380927599
0.5,0.5,1.0,0.5,0.15,1.926,0.19799999999999995,0.4912748070796828,0.29176377041458973,1.6838101810296473,-0.31813947136309656
0.5,0.5,1.0,0.5,0.2,1.909,0.18100000000000005,0.5104031007294263,0.30639616642089723,1.6658273068217315,-0.35264654374221965
0.5,0.5,1.0,0.5,0.25,1.82,0.09200000000000008,0.5187863497193801,0.3238546674621981,1.601910986136815,-0.4012827444885841
0.5,0.5,1.0,0.5,0.3,1.758,0.030000000000000027,0.5148258694863699,0.32999185495790256,1.560116899103606,-0.415077478842059
0.5,0.5,2.0,0.0,0.1,1.728,0.0,0.4372685476217883,0.28068286128612785,1.5578740562147724,-0.3239783380677867
0.5,0.5,2.0,0.0,0.15,1.943,0.21500000000000008,0.49325331201293665,0.2908952492724368,1.6956389396066835,-0.31106156139098756
0.5,0.5,2.0,0.0,0.2,2.034,0.3059999999999998,0.531694027342729,0.3046675712803646,1.7451612099977898,-0.32144278188805553
0.5,0.5,2.0,0.0,0.25,1.867,0.139,0.5180069290242063,0.3169943365569841,1.6341204535403029,-0.3565102689698375
0.5,0.5,2.0,0.0,0.3,1.829,0.10099999999999998,0.5249676492503973,0.3268647946942748,1.6060697198712184,-0.38739104895012394
0.5,0.5,2.0,0.1,0.1,1.728,0.0,0.4372685475580038,0.28068286129305975,1.5578740559490507,-0.3239783380687953
0.5,0.5,2.0,0.1,0.15,1.944,0.21599999999999997,0.49338723733784334,0.29095936612332246,1.6957255712769264,-0.314441152444919
0.5,0.5,2.0,0.1,0.2,2.013,0.2849999999999999,0.5288417087549486,0.30536488672170436,1.7318353607463417,-0.32308210783672575
0.5,0.5,2.0,0.1,0.25,1.865,0.137,0.5196775507515192,0.31835189749558496,1.632399727596178,-0.3652178440704294
0.5,0.5,2.0,0.1,0.3,1.818,0.09000000000000008,0.5232103810169266,0.32718498306621613,1.5991271240924851,-0.39898363476527643
0.5,0.5,2.0,0.2,0.1,1.728,0.0,0.4372685475249979,0.28068286129494463,1.5578740558209976,-0.32397833806991294
0.5,0.5,2.0,0.2,0.15,1.938,0.20999999999999996,0.4925799061694838,0.29116535764097745,1.6917531335470937,-0.3178134800756962
0.5,0.5,2.0,0.2,0.2,1.999,0.27100000000000013,0.5266670752520531,0.30569365121418085,1.7228590556597778,-0.3242863906082856
0.5,0.5,2.0,0.2,0.25,1.875,0.14700000000000002,0.5236073685805718,0.3195232924994298,1.6387142373400092,-0.37088089436205174
0.5,0.5,2.0,0.2,0.3,1.794,0.06600000000000006,0.5190883950633179,0.32769384256214595,1.5840651475313416,-0.4100471353359955
0.5,0.5,2.0,0.3,0.1,1.728,0.0,0.4372685476229995,0.2806828612800378,1.5578740562528892,-0.32397833807112963
0.5,0.5,2.0,0.3,0.15,1.925,0.19700000000000006,0.4908967277788277,0.2915551450869364,1.6837182812618563,-0.31813946797221415
0.5,0.5,2.0,0.3,0.2,1.979,0.2510000000000001,0.5227528278077205,0.30563944794502257,1.7103578458947863,-0.32696702012059436
0.5,0.5,2.0,0.3,0.25,1.875,0.14700000000000002,0.5249679748566181,0.3205329307692582,1.6377973195974873,-0.37650752562515877
0.5,0.5,2.0,0.3,0.3,1.775,0.04699999999999993,0.5159593716661616,0.32829690874587925,1.57162421552237,-0.4141020000661112
0.5,0.5,2.0,0.4,0.1,1.728,0.0,0.4372685476668153,0.28068286128857106,1.5578740563616313,-0.3239783380724192
0.5,0.5,2.0,0.4,0.15,1.926,0.19799999999999995,0.49113235359280694,0.2915948389348335,1.684297141152648,-0.31813947113934177
0.5,0.5,2.0,0.4,0.2,1.957,0.2290000000000001,0.5181789639965142,0.30544365499346693,1.6964797124615256,-0.33258461600014705
0.5,0.5,2.0,0.4,0.25,1.858,0.13000000000000012,0.5224941049651489,0.3211681117350337,1.626855487434602,-0.38209785501650023
0.5,0.5,2.0,0.4,0.3,1.76,0.03200000000000003,0.5134360106260043,0.32865598063422846,1.5622293245210204,-0.41507306941381944
0.5,0.5,2.0,0.5,0.1,1.728,0.0,0.43726854776278506,0.2806828612898068,1.557874056696688,-0.3239783380741952
0.5,0.5,2.0,0.5,0.15,1.922,0.19399999999999995,0.4904216054948959,0.29162546775562653,1.6816830480177904,-0.31813947129602266
0.5,0.5,2.0,0.5,0.2,1.956,0.22799999999999998,0.5174847631185503,0.3050734652989773,1.6962627759559694,-0.33817000735698705
0.5,0.5,2.0,0.5,0.25,1.841,0.11299999999999999,0.5196184837084833,0.3215614086553822,1.6159230234787259,-0.38765205425982346
0.5,0.5,2.0,0.5,0.3,1.759,0.030999999999999917,0.5136472531407975,0.3289920908524197,1.5612753844930911,-0.41525460930526975
0.5,0.5,3.0,0.0,0.1,1.728,0.0,0.43726854730733417,0.2806828612422369,1.5578740553380621,-0.3239783380592499
0.5,0.5,3.0,0.0,0.15,1.913,0.18500000000000005,0.4871853029719894,0.29070714193275266,1.6758628623052088,-0.30957707777255783
0.5,0.5,3.0,0.0,0.2,2.051,0.3230000000000002,0.5341302091304685,0.30419251945646275,1.7558952800182692,-0.31679221934564666
0.5,0.5,3.0,0.0,0.25,1.913,0.18500000000000005,0.5261073586895382,0.316192900042313,1.6638809999185131,-0.3429259495182403
0.5,0.5,3.0,0.0,0.3,1.879,0.15100000000000002,0.5323140941686694,0.3247986086507948,1.638905093774535,-0.37450123933261564
0.5,0.5,3.0,0.1,0.1,1.728,0.0,0.4372685472816349,0.28068286124847747,1.5578740552118653,-0.3239783380597284
0.5,0.5,3.0,0.1,0.15,1.906,0.17799999999999994,0.486175993587792,0.290848589000108,1.6715776248363077,-0.31165482331649275
0.5,0.5,3.0,0.1,0.2,2.046,0.31799999999999984,0.5339882890697505,0.3046584444502002,1.7527440935812852,-0.3178845277987008
0.5,0.5,3.0,0.1,0.25,1.91,0.18199999999999994,0.527163737032596,0.3173553120104514,1.661115214026211,-0.35078442182100256
0.5,0.5,3.0,0.1,0.3,1.867,0.139,0.5302946948185971,0.3251636110051605,1.6308549815255347,-0.38238786613648534
0.5,0.5,3.0,0.2,0.1,1.728,0.0,0.4372685473882867,0.28068286125350195,1.5578740555639505,-0.32397833806032245
0.5,0.5,3.0,0.2,0.15,1.898,0.16999999999999993,0.4850034254951731,0.29110882240096003,1.66605539981592,-0.313906373734608
0.5,0.5,3.0,0.2,0.2,2.036,0.30800000000000005,0.5325698696869984,0.304934985360366,1.746503009674728,-0.3189772754081419
0.5,0.5,3.0,0.2,0.25,1.908,0.17999999999999994,0.528325891727301,0.31828325404740326,1.6599236215192623,-0.35881003118514854
0.5,0.5,3.0,0.2,0.3,1.851,0.123,0.5278302844100404,0.3256990762166196,1.6206072505375642,-0.390191209669312
0.5,0.5,3.0,0.3,0.1,1.728,0.0,0.43726854726124353,0.2806828612589398,1.557874055081147,-0.3239783380609993
0.5,0.5,3.0,0.3,0.15,1.899,0.17100000000000004,0.48575250546602855,0.29143490078079753,1.6667616135357337,-0.31615632320446263
0.5,0.5,3.0,0.3,0.2,2.012,0.28400000000000003,0.5277167331171939,0.30478226631630456,1.7314548497041715,-0.3212713523298986
0.5,0.5,3.0,0.3,0.25,1.904,0.17599999999999993,0.5284448291933693,0.31897170819998977,1.656713795011699,-0.36291289852649966
0.5,0.5,3.0,0.3,0.3,1.836,0.1080000000000001,0.5254890887867267,0.32618249847443137,1.6110278486566885,-0.39791176146875357
0.5,0.5,3.0,0.4,0.1,1.728,0.0,0.4372685473982288,0.2806828612595463,1.5578740555658237,-0.3239783380617863
0.5,0.5,3.0,0.4,0.15,1.901,0.17300000000000004,0.48631003539886486,0.29159964803373123,1.6677319011805194,-0.31813947241905133
0.5,0.5,3.0,0.4,0.2,1.988,0.26,0.5229244642589711,0.30464413865463325,1.7165091918994586,-0.32611510387713516
0.5,0.5,3.0,0.4,0.25,1.896,0.16799999999999993,0.5275247953862137,0.31933415023264206,1.6519523358272208,-0.366700692716807
0.5,0.5,3.0,0.4,0.3,1.828,0.10000000000000009,0.5240969765609853,0.32639691975230994,1.6057044195107673,-0.40462154864471833
0.5,0.5,3.0,0.5,0.1,1.728,0.0,0.4372685476567883,0.28068286129152387,1.5578740563095188,-0.3239783380627464
0.5,0.5,3.0,0.5,0.15,1.902,0.17399999999999993,0.4865298836588811,0.2915834732885944,1.6685783942814163,-0.31813946982860375
0.5,0.5,3.0,0.5,0.2,1.98,0.252,0.5211485112953345,0.30442316133494757,1.7119213564763247,-0.33137117110480624
0.5,0.5,3.0,0.5,0.25,1.879,0.15100000000000002,0.5238573361349549,0.31926459550557756,1.6408250194650946,-0.3704843464086457
0.5,0.5,3.0,0.5,0.3,1.823,0.09499999999999997,0.5232780602654027,0.32649228784391887,1.6027271692112928,-0.40810578803152375
0.5,0.5,5.0,0.0,0.1,1.728,0.0,0.43726854700370466,0.2806828612619217,1.5578740541470526,-0.3239783380511862
0.5,0.5,5.0,0.0,0.15,1.858,0.13000000000000012,0.4764505280860755,0.2903913526992217,1.640718718575508,-0.3105139924165756
0.5,0.5,5.0,0.0,0.2,2.043,0.31500000000000017,0.5301510290709219,0.3025860871080694,1.7520667725928096,-0.3130705317419567
0.5,0.5,5.0,0.0,0.25,1.969,0.2410000000000001,0.5340067362181197,0.31414309687551695,1.6998837202834554,-0.33275986912633776
0.5,0.5,5.0,0.0,0.3,1.914,0.18599999999999994,0.5333692797183649,0.32093720897337474,1.661911628833956,-0.3699195787798399
0.5,0.5,5.0,0.1,0.1,1.728,0.0,0.4372685469695298,0.2806828612563618,1.5578740540561555,-0.32397833805153026
0.5,0.5,5.0,0.1,0.15,1.855,0.127,0.47594927144597354,0.29052593834503404,1.6382333162993774,-0.310748350928842
0.5,0.5,5.0,0.1,0.2,2.039,0.31100000000000017,0.5297560006747877,0.30283968510865367,1.749295177363298,-0.31372559643302217
0.5,0.5,5.0,0.1,0.25,1.966,0.238,0.5342755231309172,0.31473124031999544,1.697561140062567,-0.33754391960596447
0.5,0.5,5.0,0.1,0.3,1.904,0.17599999999999993,0.5320318797646546,0.32132274208955325,1.6557554448367564,-0.37308352606021344
0.5,0.5,5.0,0.2,0.1,1.728,0.0,0.4372685471722819,0.28068286125291747,1.5578740547976258,-0.32397833805225623
0.5,0.5,5.0,0.2,0.15,1.855,0.127,0.4762616043315721,0.2906658409452538,1.638519348481939,-0.3119894275829657
0.5,0.5,5.0,0.2,0.2,2.024,0.29600000000000004,0.5272087202802505,0.30296032476830076,1.7401906361285138,-0.3143808147381956
0.5,0.5,5.0,0.2,0.25,1.962,0.23399999999999999,0.5340654434343111,0.3150332568669163,1.695266870379731,-0.3423022306692672
0.5,0.5,5.0,0.2,0.3,1.893,0.16500000000000004,0.5303547318091987,0.32163280366871033,1.6489447772730204,-0.3764255524321989
0.5,0.5,5.0,0.3,0.1,1.728,0.0,0.43726854722323294,0.2806828612623283,1.557874054926918,-0.32397833805307674
0.5,0.5,5.0,0.3,0.15,1.858,0.13000000000000012,0.4769650675878545,0.2907646800110131,1.6403817257645903,-0.3132299461226787
0.5,0.5,5.0,0.3,0.2,2.009,0.2809999999999999,0.5243795982731226,0.3029971643768635,1.7306419330740233,-0.3150377079258334
0.5,0.5,5.0,0.3,0.25,1.954,0.22599999999999998,0.532581952228268,0.31514324189770526,1.6899678667427773,-0.3470787400193273
0.5,0.5,5.0,0.3,0.3,1.88,0.1519999999999999,0.5279381028339816,0.321758237591813,1.6407912561472047,-0.37981506969019735
0.5,0.5,5.0,0.4,0.1,1.728,0.0,0.4372685472545228,0.2806828612624021,1.557874055037986,-0.3239783380538181
0.5,0.5,5.0,0.4,0.15,1.86,0.13200000000000012,0.4772185953731279,0.29075591251893124,1.6413031509447156,-0.31446987130440396
0.5,0.5,5.0,0.4,0.2,1.997,0.26900000000000013,0.5219693524112033,0.3029348393491727,1.7230416730297706,-0.31790571819274127
0.5,0.5,5.0,0.4,0.25,1.94,0.21199999999999997,0.5297736933853463,0.31511217342409575,1.6812225552211433,-0.35205803914239864
0.5,0.5,5.0,0.4,0.3,1.871,0.14300000000000002,0.525944729609866,0.321624623886554,1.6352750708396677,-0.38384164922329117
0.5,0.5,5.0,0.5,0.1,1.728,0.0,0.437268547265271,0.2806828612704559,1.557874055031578,-0.3239783380543977
0.5,0.5,5.0,0.5,0.15,1.867,0.139,0.4786795528603203,0.2908127688105035,1.6460059674072727,-0.3157091895891492
0.5,0.5,5.0,0.5,0.2,1.984,0.256,0.519473235303783,0.3028275680406283,1.7154093290280916,-0.3208259525989483
0.5,0.5,5.0,0.5,0.25,1.925,0.19700000000000006,0.5267486113127151,0.31501664405729773,1.6721294612512787,-0.3542614559383154
0.5,0.5,5.0,0.5,0.3,1.861,0.133,0.523627634175884,0.3214315330143468,1.6290487410036163,-0.3887270263779708
0.5,0.5,7.0,0.0,0.1,1.728,0.0,0.43726854686661465,0.2806828612726253,1.5578740535992284,-0.32397833805533016
0.5,0.5,7.0,0.0,0.15,1.861,0.133,0.4767719844377225,0.29029179288338375,1.6423887830313264,-0.3110569989456426
0.5,0.5,7.0,0.0,0.2,2.008,0.28,0.5206821474320302,0.3006983755607867,1.7315761897981168,-0.31147523007464506
0.5,0.5,7.0,0.0,0.25,1.959,0.2310000000000001,0.5279226013777966,0.3114724504579937,1.6949255081838903,-0.3283762156593742
0.5,0.5,7.0,0.0,0.3,1.914,0.18599999999999994,0.5287464723446281,0.3177574642491128,1.663993869016106,-0.3700816941917734
0.5,0.5,7.0,0.1,0.1,1.728,0.0,0.43726854689714806,0.28068286126563974,1.557874053746783,-0.3239783380555404
0.5,0.5,7.0,0.1,0.15,1.854,0.1260000000000001,0.47544133582358283,0.2902922997049136,1.6378020922596843,-0.310977715236765
0.5,0.5,7.0,0.1,0.2,1.994,0.266,0.5183564689060196,0.30093085662222163,1.722510196276571,-0.3119430381023599
0.5,0.5,7.0,0.1,0.25,1.95,0.22199999999999998,0.5264747166659192,0.3116854686540937,1.6891217897944324,-0.3318534847689819
0.5,0.5,7.0,0.1,0.3,1.903,0.17500000000000004,0.5267177809784054,0.3179367357113989,1.6566748092190375,-0.372515686149111
0.5,0.5,7.0,0.2,0.1,1.728,0.0,0.4372685469592128,0.2806828612721404,1.5578740539318228,-0.3239783380550966
0.5,0.5,7.0,0.2,0.15,1.85,0.12200000000000011,0.47476907156525855,0.29031821770245414,1.6353402666995127,-0.311252809802924
0.5,0.5,7.0,0.2,0.2,1.984,0.256,0.5169267938870915,0.3012193245996579,1.7161143116369586,-0.31241092333450443
0.5,0.5,7.0,0.2,0.25,1.942,0.21399999999999997,0.525135019381525,0.3117518011037615,1.6844650697198134,-0.33545021851719825
0.5,0.5,7.0,0.2,0.3,1.892,0.16399999999999992,0.5247847266483263,0.3180766781466316,1.6498686093747603,-0.3749007558252056
0.5,0.5,7.0,0.3,0.1,1.728,0.0,0.4372685469910796,0.28068286127887054,1.5578740540080016,-0.32397833805469184
0.5,0.5,7.0,0.3,0.15,1.848,0.1200000000000001,0.47457357900697683,0.2904099049392948,1.6341508017991957,-0.31213843775001915
0.5,0.5,7.0,0.3,0.2,1.985,0.2570000000000001,0.5172739804863647,0.3013665272558205,1.7164281156124124,-0.3128788961676292
0.5,0.5,7.0,0.3,0.25,1.93,0.20199999999999996,0.5226620747739624,0.31172333775205163,1.6766857385239917,-0.33910440095256933
0.5,0.5,7.0,0.3,0.3,1.887,0.15900000000000003,0.5238572868347515,0.31808155543163086,1.6469275815879572,-0.3772804162548389
0.5,0.5,7.0,0.4,0.1,1.728,0.0,0.4372685469917989,0.2806828612746253,1.557874054034127,-0.3239783380543183
0.5,0.5,7.0,0.4,0.15,1.847,0.119,0.47447817739693626,0.2905133619179052,1.6332404618656293,-0.31302377629246464
0.5,0.5,7.0,0.4,0.2,1.982,0.254,0.5166440036915635,0.30134361178672325,1.7144680805685029,-0.31437086365532185
0.5,0.5,7.0,0.4,0.25,1.918,0.18999999999999995,0.5200731268667139,0.31161117888407674,1.668980967657093,-0.3427447002360248
0.5,0.5,7.0,0.4,0.3,1.88,0.1519999999999999,0.522484738663114,0.3181152421873301,1.642438554878913,-0.3796690505106932
0.5,0.5,7.0,0.5,0.1,1.728,0.0,0.43726854700954243,0.2806828612783355,1.5578740540767495,-0.32397833805398496
0.5,0.5,7.0,0.5,0.15,1.852,0.12400000000000011,0.4755926111070074,0.29058837181842423,1.6366539656452053,-0.3139088209580125
0.5,0.5,7.0,0.5,0.2,1.973,0.2450000000000001,0.5148204620557092,0.3012480185109689,1.7089588326602183,-0.3164448525798583
0.5,0.5,7.0,0.5,0.25,1.902,0.17399999999999993,0.5169037994451704,0.31152020339290176,1.6592946262083381,-0.3463697476932763
0.5,0.5,7.0,0.5,0.3,1.87,0.14200000000000013,0.5204459828391668,0.31812579768431526,1.6359754117005603,-0.38209261288708884
0.5,0.5,10.0,0.0,0.1,1.728,0.0,0.437268546890109,0.2806828612712903,1.5578740536903426,-0.3239783380614144
0.5,0.5,10.0,0.0,0.15,1.885,0.15700000000000003,0.47969613846817377,0.2892036602874472,1.6586793472509684,-0.30848869568228415
0.5,0.5,10.0,0.0,0.2,1.977,0.2490000000000001,0.511000407281727,0.29828352499047034,1.713136544494211,-0.30702815677809936
0.5,0.5,10.0,0.0,0.25,1.9,0.17199999999999993,0.5099268246728436,0.30719923275275746,1.659922194803289,-0.328388399215222
0.5,0.5,10.0,0.0,0.3,1.889,0.16100000000000003,0.5165082410889078,0.31296757069115044,1.6503570639867344,-0.3617201060782919
0.5,0.5,10.0,0.1,0.1,1.728,0.0,0.43726854682030464,0.2806828612730891,1.5578740534316635,-0.32397833806069826
0.5,0.5,10.0,0.1,0.15,1.879,0.15100000000000002,0.4788559080080145,0.2893368462291445,1.6550118460501142,-0.3097737927915916
0.5,0.5,10.0,0.1,0.2,1.963,0.2350000000000001,0.5086790744646139,0.29851093372718723,1.7040550847276565,-0.3093735218766683
0.5,0.5,10.0,0.1,0.25,1.89,0.16199999999999992,0.5081744629496766,0.30735491940795984,1.6533799554226885,-0.33023882185590403
0.5,0.5,10.0,0.1,0.3,1.88,0.1519999999999999,0.5150125989758823,0.313259091032285,1.6440467769945875,-0.36581296367065147
0.5,0.5,10.0,0.2,0.1,1.728,0.0,0.4372685467884181,0.28068286127240005,1.5578740533218847,-0.32397833806004656
0.5,0.5,10.0,0.2,0.15,1.876,0.1479999999999999,0.4783768483593761,0.2894765125843062,1.652558420331443,-0.3110211586023299
0.5,0.5,10.0,0.2,0.2,1.952,0.22399999999999998,0.5069606129330825,0.29871629781358094,1.6971307446018897,-0.3108285480004133
0.5,0.5,10.0,0.2,0.25,1.882,0.15399999999999991,0.5065888097902852,0.30739416807687736,1.648010477751128,-0.33208620452322224
0.5,0.5,10.0,0.2,0.3,1.87,0.14200000000000013,0.5132730362413722,0.3133047341037382,1.6382549651210268,-0.36988303124427835
0.5,0.5,10.0,0.3,0.1,1.728,0.0,0.43726854677112836,0.28068286126861836,1.5578740532812754,-0.3239783380594516
0.5,0.5,10.0,0.3,0.15,1.871,0.14300000000000002,0.4775282980348377,0.28955430872384036,1.6491838789740674,-0.311322449886753
0.5,0.5,10.0,0.3,0.2,1.943,0.21500000000000008,0.5054749507372885,0.29886336777492767,1.691324549076081,-0.312483524111263
0.5,0.5,10.0,0.3,0.25,1.873,0.14500000000000002,0.5048951978013355,0.30735003355070084,1.6427367583743808,-0.3341876622413494
0.5,0.5,10.0,0.3,0.3,1.856,0.1280000000000001,0.5103920300868054,0.31326494645966163,1.6292663314391207,-0.37393037736177837
0.5,0.5,10.0,0.4,0.1,1.728,0.0,0.43726854687692535,0.2806828612693428,1.5578740536541817,-0.3239783380589067
0.5,0.5,10.0,0.4,0.15,1.864,0.13600000000000012,0.4762765768279877,0.2896014802916691,1.6445930329786669,-0.3119418640078079
0.5,0.5,10.0,0.4,0.2,1.937,0.20900000000000007,0.5045309888154734,0.2989808864578254,1.6875024848340705,-0.3138010212477034
0.5,0.5,10.0,0.4,0.25,1.862,0.13400000000000012,0.5026499135116885,0.30728286810194433,1.6357889283464027,-0.33675535916286853
0.5,0.5,10.0,0.4,0.3,1.843,0.11499999999999999,0.5076604025008654,0.3132391353032006,1.6206800022272898,-0.37752331272682343
0.5,0.5,10.0,0.5,0.1,1.728,0.0,0.4372685468334907,0.2806828612683989,1.557874053504674,-0.32397833805840587
0.5,0.5,10.0,0.5,0.15,1.862,0.13400000000000012,0.47598010707120303,0.289603213446417,1.6435594805969578,-0.3125612864466353
0.5,0.5,10.0,0.5,0.2,1.933,0.20500000000000007,0.5039593393208922,0.29912158321266824,1.6847976461885374,-0.31511723497909994
0.5,0.5,10.0,0.5,0.25,1.852,0.12400000000000011,0.5004521135227922,0.3072403568435897,1.628861906893185,-0.3393715743565167
0.5,0.5,10.0,0.5,0.3,1.832,0.10400000000000009,0.5053758940734839,0.3131686568361563,1.613749917310169,-0.37928032804685413
0.6,0.4,1.0,0.0,0.1,1.728,0.0,0.4372685473671664,0.28068286128344505,1.5578740553225112,-0.32397833808541915
0.6,0.4,1.0,0.0,0.15,1.938,0.20999999999999996,0.49263994220349894,0.2911503049147362,1.6920468015575985,-0.3159744538344665
0.6,0.4,1.0,0.0,0.2,2.033,0.30499999999999994,0.5329679263039753,0.3055088378881788,1.7445253956910085,-0.3248997706986754
0.6,0.4,1.0,0.0,0.25,1.831,0.10299999999999998,0.5130348966482507,0.31842351563038956,1.611171510472727,-0.3825328720498591
0.6,0.4,1.0,0.0,0.3,1.806,0.07800000000000007,0.5231792459480914,0.32884651591657665,1.5909526804316638,-0.411020589222428
0.6,0.4,1.0,0.1,0.1,1.728,0.0,0.4372685473473921,0.2806828612857282,1.5578740552393882,-0.32397833808801463
0.6,0.4,1.0,0.1,0.15,1.942,0.21399999999999997,0.4934873718686502,0.2912487415008168,1.6943845639493218,-0.3181394694065978
0.6,0.4,1.0,0.1,0.2,2.001,0.2729999999999999,0.5278205430709603,0.3061113163126344,1.7242764802980761,-0.32446001105554495
0.6,0.4,1.0,0.1,0.25,1.805,0.07699999999999996,0.5087247838484379,0.3191834726818638,1.5938318471630062,-0.39277200085573893
0.6,0.4,1.0,0.1,0.3,1.786,0.05800000000000005,0.5190725275067896,0.32879923226746943,1.5786914218964412,-0.4140272281436238
0.6,0.4,1.0,0.2,0.1,1.728,0.0,0.4372685472933725,0.2806828612831606,1.5578740550611814,-0.32397833809042953
0.6,0.4,1.0,0.2,0.15,1.939,0.21100000000000008,0.4926160904479763,0.2910327199703586,1.6926484778005328,-0.31813947118962127
0.6,0.4,1.0,0.2,0.2,1.974,0.246,0.5222370555400949,0.3058457727734859,1.7075176511492012,-0.3240206969689514
0.6,0.4,1.0,0.2,0.25,1.819,0.09099999999999997,0.5129841391886726,0.3200466695020535,1.6028416730185069,-0.3987887510266702
0.6,0.4,1.0,0.2,0.3,1.77,0.04200000000000004,0.5155284990708959,0.328756721097226,1.5681154665076318,-0.4140272342093541
0.6,0.4,1.0,0.3,0.1,1.728,0.0,0.43726854725508524,0.28068286127919917,1.5578740549467611,-0.32397833809275883
0.6,0.4,1.0,0.3,0.15,1.935,0.20700000000000007,0.49309486864962615,0.2917685483279283,1.6900206395633177,-0.3181394713358061
0.6,0.4,1.0,0.3,0.2,1.947,0.21900000000000008,0.5172381155939516,0.3060755768421295,1.689903261574959,-0.3239696298448254
0.6,0.4,1.0,0.3,0.25,1.839,0.11099999999999999,0.5181550431388788,0.3208589486184859,1.6148997725320913,-0.4000982734843775
0.6,0.4,1.0,0.3,0.3,1.754,0.026000000000000023,0.5122503044516593,0.32875571627217637,1.5581487380969767,-0.4143358350746175
0.6,0.4,1.0,0.4,0.1,1.728,0.0,0.437268547364016,0.280682861256636,1.5578740554600854,-0.3239783380948889
0.6,0.4,1.0,0.4,0.15,1.936,0.20799999999999996,0.49296146546438135,0.29161748290302264,1.6904386546272867,-0.318139471353883
0.6,0.4,1.0,0.4,0.2,1.939,0.21100000000000008,0.5163439917181876,0.3063944087135288,1.685226547984942,-0.33275593098271444
0.6,0.4,1.0,0.4,0.25,1.84,0.1120000000000001,0.5196164741996757,0.321652307594359,1.6154601161915885,-0.4000983734781293
0.6,0.4,1.0,0.4,0.3,1.745,0.017000000000000126,0.5107351734053076,0.32895508433285847,1.5525985088241168,-0.4147146712149862
0.6,0.4,1.0,0.5,0.1,1.728,0.0,0.4372685472830714,0.28068286127525927,1.557874055068336,-0.32397833809651533
0.6,0.4,1.0,0.5,0.15,1.928,0.19999999999999996,0.4914655775272747,0.29161884068321076,1.6853011841616914,-0.3181394713577216
0.6,0.4,1.0,0.5,0.2,1.921,0.19300000000000006,0.5129413587453469,0.3064620536838354,1.6737516197503783,-0.341715347669769
0.6,0.4,1.0,0.5,0.25,1.843,0.11499999999999999,0.5209471730112578,0.3221766185503607,1.6169614522471203,-0.40009839473491626
0.6,0.4,1.0,0.5,0.3,1.746,0.018000000000000016,0.511313846895413,0.32928129513661697,1.5528177714536495,-0.41509427745151584
0.6,0.4,2.0,0.0,0.1,1.728,0.0,0.43726854755527456,0.28068286128783987,1.557874055968299,-0.3239783380680921
0.6,0.4,2.0,0.0,0.15,1.943,0.21500000000000008,0.49312082219998166,0.29089316849426355,1.6951956099639585,-0.3108321370235044
0.6,0.4,2.0,0.0,0.2,2.036,0.30800000000000005,0.5320263015966532,0.3045564978799906,1.7468886899477556,-0.3209218381584614
0.6,0.4,2.0,0.0,0.25,1.858,0.13000000000000012,0.5159620038423103,0.3167839460339513,1.628750479000006,-0.3551301373372018
0.6,0.4,2.0,0.0,0.3,1.828,0.10000000000000009,0.524878343255109,0.3268685398405045,1.6057781012244963,-0.3864576232552723
0.6,0.4,2.0,0.1,0.1,1.728,0.0,0.43726854756222877,0.28068286129319775,1.5578740559633373,-0.3239783380691465
0.6,0.4,2.0,0.1,0.15,1.943,0.21500000000000008,0.4931298481022555,0.2908424506313013,1.6955222562314067,-0.3140107989048224
0.6,0.4,2.0,0.1,0.2,2.01,0.2819999999999998,0.5280522073792183,0.30522472226183706,1.730044026139628,-0.32220594447250983
0.6,0.4,2.0,0.1,0.25,1.857,0.129,0.5171480431101744,0.317647953419796,1.6280540691119259,-0.36400027922147205
0.6,0.4,2.0,0.1,0.3,1.805,0.07699999999999996,0.5205342855147945,0.32713833805809983,1.5911748179828056,-0.39667646595897005
0.6,0.4,2.0,0.2,0.1,1.728,0.0,0.4372685475172255,0.2806828612929016,1.557874055804646,-0.32397833807023946
0.6,0.4,2.0,0.2,0.15,1.932,0.20399999999999996,0.4916935942226962,0.2912562175977788,1.688182309988379,-0.3171833665334005
0.6,0.4,2.0,0.2,0.2,1.995,0.2670000000000001,0.525403571062647,0.3053494291241074,1.7206633481181324,-0.32349106254129506
0.6,0.4,2.0,0.2,0.25,1.859,0.131,0.5190427600181171,0.318640800042242,1.6289274943739407,-0.3692481687496942
0.6,0.4,2.0,0.2,0.3,1.795,0.06699999999999995,0.5187692469383214,0.3273801194013239,1.584608277029737,-0.406287215793896
