,returns
2017-10-11,0.008795268134760805
2017-10-12,0.02571699508198908
2017-10-13,0.0029638965351430156
2017-10-16,0.004125747042406197
2017-10-17,0.0062489042727679606
2017-10-18,0.004502858817555681
2017-10-19,0.006207024870761239
2017-10-20,0.0018894614185006584
2017-10-23,0.0007745270990012836
2017-10-24,0.005291686050172851
2017-10-25,0.018601263252790858
2017-10-26,-0.009045135469066469
2017-10-27,0.0058038405289982525
2017-10-30,0.004729949784790494
2017-10-31,0.02429731974723833
2017-11-01,0.022028097834249114
2017-11-02,0.004410051223933751
2017-11-03,-0.0038288448323181737
2017-11-06,0.024634679225036683
2017-11-07,-0.004774205115698139
2017-11-08,0.011467088217463398
2017-11-09,0.004540573247601517
2017-11-10,-0.022912691906924968
2017-11-13,-0.012619107668339596
2017-11-14,0.0065510749908563705
2017-11-15,-0.02183317271873276
2017-11-16,-0.004018233656216617
2017-11-17,0.0023184981632081055
2017-11-20,-0.007832803939547252
2017-11-21,0.020015681225261036
2017-11-22,-0.0007141324453992471
2017-11-23,0.0038755264644477865
2017-11-24,0.0018954759505850278
2017-11-27,0.0007035365639338547
2017-11-28,-0.03047211963993717
2017-11-29,0.006867672365722394
2017-11-30,0.012796426427219385
2017-12-01,0.0032537946594834405
2017-12-04,0.01861213533473209
2017-12-05,0.0005656012873453565
2017-12-06,0.003802982485577849
2017-12-07,0.022720834085725637
2017-12-08,0.011095657543256917
2017-12-11,0.002397090457773201
2017-12-12,0.013892036460592293
2017-12-13,-0.0070880476617696106
2017-12-14,0.016951375408153634
2017-12-15,-0.0029116255517360134
2017-12-18,0.00978019888492379
2017-12-19,-0.006669612465143152
2017-12-20,0.0009595157523318426
2017-12-21,0.01247082569075867
2017-12-22,-0.005888684673230768
2017-12-25,0.005813578154955706
2017-12-26,0.0009742014085811952
2017-12-27,0.007790322712649253
2017-12-28,0.009536838086962022
2017-12-29,0.009823609684347366
2018-01-02,0.025126461816733246
2018-01-03,-0.018413462513458406
2018-01-04,-0.009934127270616131
2018-01-05,0.0061257890479133326
2018-01-08,-0.0043600307651001004
2018-01-09,-0.011418635055767847
2018-01-10,-0.025605814961929076
2018-01-11,0.006014458726534886
2018-01-12,0.001759650675381476
2018-01-15,-0.018966783508322767
2018-01-16,0.02448849968392263
2018-01-17,0.012497996952643524
2018-01-18,-7.120246343140981e-06
2018-01-19,-0.018585637021890956
2018-01-22,0.016696840295178074
2018-01-23,0.014304536101794057
2018-01-24,-0.0003897605351021674
2018-01-25,-0.006333761839652317
2018-01-26,0.009787073142269556
2018-01-29,-0.00179473814345634
2018-01-30,-0.008010105072294499
2018-01-31,0.0006204506975564029
2018-02-01,0.014430500275073333
2018-02-02,-0.014745821335447551
2018-02-05,0.001257026598037972
2018-02-06,-0.012763200664404027
2018-02-07,-0.006535195603957308
2018-02-08,-0.015569030898938033
2018-02-09,0.0003905313357651912
2018-02-12,0.012231437769376182
2018-02-13,0.002859748314044038
2018-02-14,-0.00872408350172452
2018-02-15,0.029492218938578074
2018-02-16,0.0026015891387661076
2018-02-19,-0.007405431059584521
2018-02-20,-0.010592355905367166
2018-02-21,0.027526055324605506
2018-02-22,0.0038263140520591373
2018-02-23,0.012520646332305319
2018-02-26,0.016334204299819615
2018-02-27,0.0026054436584366475
2018-02-28,0.010981847689341401
2018-03-01,-0.011073167325728701
2018-03-02,-0.017680489008243705
2018-03-05,0.011324568089846694
2018-03-06,-0.018999214950115594
2018-03-07,-0.003108892782890953
2018-03-08,0.002612729213077824
2018-03-09,0.009467751479231614
2018-03-12,0.014468544435976042
2018-03-13,0.012564606531811722
2018-03-14,0.0016400138002592834
2018-03-15,-0.005642138864658196
2018-03-16,0.0015185573217428457
2018-03-19,-0.013039344233284435
2018-03-20,0.010220490445749705
2018-03-21,0.007327512199264375
2018-03-22,-0.007009228273939384
2018-03-23,-0.011030950163433707
2018-03-26,0.004306906012191829
2018-03-27,0.00712074579454798
2018-03-28,-0.029408664518198752
2018-03-29,0.016870704920452707
2018-03-30,0.0027268992547373368
2018-04-02,-0.002404422341423805
2018-04-03,0.000994172670027246
2018-04-04,0.00048171483531802455
2018-04-05,0.009476949096552795
2018-04-06,-0.002347263323888649
2018-04-09,-0.006224127610031926
2018-04-10,-0.008612503832837992
2018-04-11,-0.005711464286620947
2018-04-12,0.0014204339303571108
2018-04-13,-0.001095528907558113
2018-04-16,0.008008339353269018
2018-04-17,-0.020213849635943734
2018-04-18,0.02427235616677289
2018-04-19,-0.002437380400888852
2018-04-20,-0.0018071455627934876
2018-04-24,-0.00892137090387533
2018-04-25,-0.02090174253770381
2018-04-26,-0.008239609267456299
2018-04-27,-0.0001432211679952937
2018-04-30,-0.03607709108602824
2018-05-02,0.021270151922580947
2018-05-03,-0.008998663997233505
2018-05-04,-0.003045689985821283
2018-05-07,-0.013880230788619188
2018-05-08,-0.0014319800070344314
2018-05-09,0.009771727200983911
2018-05-10,0.0047743308021805705
2018-05-11,-0.004931221367520359
2018-05-14,0.01899261243931924
2018-05-15,-0.01056800485007282
2018-05-16,0.01730938799420029
2018-05-17,-0.0005416743829634575
2018-05-18,0.004243463905799508
2018-05-21,0.005105386426504855
2018-05-22,0.011141723468067398
2018-05-23,-0.013823764254843494
2018-05-24,-0.015238861084404427
2018-05-25,0.028746933480834826
2018-05-28,0.04117098695979739
2018-05-29,-0.0022305952317917396
2018-05-30,-0.013319758650324608
2018-05-31,-0.02260676952440375
2018-06-01,0.0016304663182049872
2018-06-04,-0.007311998630337104
2018-06-05,-0.013852870577977874
2018-06-06,-0.01368387100271818
2018-06-07,0.010952274801743366
2018-06-08,-0.03941818075863458
2018-06-11,0.02861814171648808
2018-06-12,-0.02273098252236286
2018-06-13,-0.02918138382109881
2018-06-14,0.01997176470949158
2018-06-18,-0.018250450529681835
2018-06-19,0.01572730982945532
2018-06-20,-0.015419699961590441
2018-06-21,0.01568539330916096
2018-06-22,0.024267409013990292
2018-06-25,-0.03574905439409234
2018-06-26,0.006027338406171381
2018-06-27,0.014227616394160574
2018-06-28,-0.0060324984087388
2018-06-29,0.000999395629236061
2018-07-02,0.0033888154822766595
2018-07-03,0.00785526051097663
2018-07-04,0.007114188532862817
2018-07-05,0.017940418336189957
2018-07-06,-0.006447443431327314
2018-07-09,0.006625571704476141
2018-07-10,-0.005527029609440549
2018-07-11,-0.013490346027739951
2018-07-12,-0.011928159919559391
2018-07-13,0.009826180251761366
2018-07-16,0.009988429247231735
2018-07-17,0.032228687760754285
2018-07-18,0.008822353285558592
2018-07-19,0.02995743266104747
2018-07-20,-0.0019916579615417065
2018-07-23,0.0032897460397115492
2018-07-24,-0.021892940136216156
2018-07-25,0.019001905219826372
2018-07-26,-0.017583354189194017
2018-07-27,0.011315316906931957
2018-07-30,0.012862071854757188
2018-07-31,0.006951427456347871
2018-08-01,0.000940756456033841
2018-08-02,0.003101225069975836
2018-08-03,0.0036414504923153257
2018-08-06,-0.012754723819374755
2018-08-07,0.014695219611279117
2018-08-08,0.011835640170802911
2018-08-09,0.003180748311972296
2018-08-10,-0.017342592658922296
2018-08-13,0.001052524155113855
2018-08-14,0.004814104295869031
2018-08-15,-0.021122968242601348
2018-08-16,-0.05009730515266667
2018-08-17,0.02106349610012083
2018-08-20,0.015073638574706096
2018-08-27,0.019809056433165897
2018-08-28,0.042052147356067535
2018-08-29,0.011693249549498496
2018-08-31,0.0297015762652547
2018-09-03,0.013158710428014522
2018-09-04,-0.009923959648076543
2018-09-05,0.005828356686215642
2018-09-06,-0.005212438363672527
2018-09-07,-0.010403550115992958
2018-09-10,-0.014692294551937279
2018-09-11,0.017334000463565036
2018-09-12,-0.0004302319171594904
2018-09-13,0.016979318623795786
2018-09-14,-0.026032796297953284
2018-09-17,0.0021561435596277306
2018-09-18,0.009158780968025141
2018-09-19,0.010012132355763415
2018-09-20,-0.0013776758070898022
2018-09-21,0.020070230221370833
2018-09-24,0.004450754553632495
2018-09-25,-0.0005389778735788394
2018-09-26,0.0033813680322823895
2018-09-27,0.016261355999497462
2018-09-28,-0.017089893052448412
2018-10-01,-0.008749408106384464
2018-10-02,-0.0009993945938162351
2018-10-03,-0.013332649743868573
2018-10-04,-0.004354845516297217
2018-10-05,0.0019696995023687214
2018-10-08,0.0031276638163434773
2018-10-09,0.007044295691099264
2018-10-10,-0.04081239877414794
