Date,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2022-02-10,0.056397790909336554,-0.11758062364699177,0.030055998504275178,0.11211353645962407,0.04918235927590364,0.16774998712669745,-0.14321939641039672,0.09317309340604013,0.22392052356592085,0.12820673080959052
2022-02-11,0.09352890041064896,0.011718933683899951,0.07964279717147352,0.3172792920408852,-0.21209440223755513,0.19236214461691684,-0.03701065694312258,0.28682001782504263,-0.06534108230020336,-0.14690594426798592
2022-02-14,0.09967065362010544,0.018543735557295854,0.06938821456160134,0.31332110539513364,-0.22600734424023192,0.20374234494546575,-0.03290894970833662,0.27547621625894225,-0.05510190622660682,-0.1461240701633687
2022-02-15,0.05707039635171621,-0.09949543785239345,0.04363052946301765,0.09899730716132649,0.06694751088189141,0.15934781956042296,-0.14864374582497566,0.049924800812153586,0.24156011148823492,0.130660707958606
2022-02-16,0.052289591329718554,-0.0982387953429548,0.04733537035890731,0.08471535467914301,0.08042884451778598,0.16564592285114543,-0.14755481458567665,0.04370497273646165,0.25314643820317045,0.118527115252299
2022-02-17,0.05997158596954058,-0.09475965190959032,0.045499526329152634,0.09567415874837229,0.07313168406797624,0.17318229569474441,-0.15312496060009462,0.04749712482494958,0.25441146075770504,0.09851677611724405
2022-02-18,0.08728482283438074,-0.08930269985505132,0.05394070316659069,0.07947603104145648,0.07163935950297479,0.18251802491385283,-0.15217870443164874,0.030264433854714612,0.265114263680518,0.07124376529221194
2022-02-21,0.08234058433890395,-0.08505202870003678,0.041840140338778115,0.09165993428763858,0.09021444449565022,0.1760020730977745,-0.16286371691854123,0.028481240510247197,0.25366962755914746,0.08370770099043809
2022-02-22,0.10072739628918703,-0.08261620650983312,0.042372026294014875,0.09011264695638868,0.07854780647575685,0.18699585528501222,-0.1603763778280981,0.03429985597035337,0.2559673056755355,0.0539696913916827
2022-02-23,0.0959625249663662,-0.09068915406101832,0.038516755247053946,0.11364674441119849,0.07457606852171608,0.1953120691208316,-0.1558764442397909,0.025035680264637733,0.25005338620153356,0.05346236956747161
2022-02-24,0.09549949597374655,-0.07689971759825634,0.031534835768305874,0.13220050403821898,0.06241502693001111,0.21207659861269246,-0.15064876528763863,0.018300438822080906,0.2389663548490727,0.03655522789176646
2022-02-25,0.08934112586904147,-0.08517993079256247,0.03107825695311474,0.13651018147746063,0.07615104089093605,0.20752549846455065,-0.1440738854748348,0.012463852931830804,0.2390755797225469,0.037108279957916046
2022-02-28,0.3242367000052724,-0.15669573029970657,0.2607786840701742,0.03885887030406204,0.423210339672271,0.43999491404760366,-0.23078175390549382,-0.10903705802184727,0.5324528911283217,0.35698214299934256
2022-03-01,0.3625547166157259,-0.032665748070775685,0.3004615005785221,0.25356747581820305,0.12502773108244833,0.5001588084073232,-0.10039597893603369,0.08261842005061569,0.242027469373385,0.06664560508058613
2022-03-02,0.08073335713313812,-0.06513925297855383,0.020268373035912945,0.17620916678386406,0.0681372970335444,0.22074553637060618,-0.1232041446052927,0.003442321022387451,0.20118938332907094,0.017617962875322482
2022-03-03,0.06832793959294173,-0.07553343504724816,0.022474155214586233,0.1873996320531211,0.07829079184813259,0.21892738569860154,-0.12714175389350113,0.004336121832692774,0.19379653111217515,0.029122631588498274
2022-03-04,0.03793734081931571,-0.2059277534929895,-0.008023766158513315,-0.027194873641850748,0.35592337874218266,0.19836118772818226,-0.23961334597059797,-0.218399705389545,0.4858282171664443,0.3011093201973716
2022-03-07,0.3057227870469631,-0.15363770208091845,0.2654534645493382,0.06557182692562702,0.3931989290109016,0.47264671570873573,-0.17776131496392822,-0.13880154744307371,0.5103471939492523,0.33725964729710217
2022-03-08,0.34483814707620275,-0.013943737866581651,0.3054559373370449,0.2724511465243111,0.09889462823038828,0.516384986858311,-0.030293990959226996,0.06385172713542477,0.20330534605478176,0.03905580960934414
2022-03-09,0.3199310664184132,-0.14710565158705433,0.26731067492850913,0.06140013950493323,0.3815594920600661,0.48587992881841024,-0.15457242991701695,-0.15162016737275616,0.4966829409297768,0.3205340062167187
2022-03-10,0.3139786232505144,-0.14575220710955683,0.26443461741523794,0.05870830124350612,0.3713971041081532,0.49088606759980224,-0.15329725893203336,-0.1474475370391947,0.501772536209312,0.3253197532542589
2022-03-11,0.30738657687504706,-0.14722452904133007,0.2476657854103455,0.03065692363395378,0.37012380789526744,0.4955799043128216,-0.15788817720991308,-0.1357085320049526,0.5334130987810116,0.3359951413477485
2022-03-14,0.29727679207866786,-0.1700074859649172,0.2418956520464619,0.032921955658462954,0.40599947406439046,0.5007551657818449,-0.1549470585475425,-0.14115556027580448,0.5281620476496838,0.33909901750875215
2022-03-15,0.30252927884002656,-0.1610880624678946,0.24104809130676597,0.003665585776196134,0.4101493989325889,0.510796776648175,-0.16522224654486073,-0.17004194545066242,0.5408525653502342,0.3673105576094308
2022-03-16,0.31007270643834817,-0.16317606558248243,0.25515280749764746,-0.0066322868199246154,0.44367573119900183,0.4863937784572397,-0.175960789090451,-0.17510101965699804,0.5466093431865326,0.3589657943710862
2022-03-17,0.301389745931797,-0.1257737445442757,0.42117598930623523,-0.016782245740969842,0.4287412531043785,0.460596191396431,-0.17673187994415906,-0.20719875825855016,0.5379643801221254,0.4066190686269875
2022-03-18,0.2671562042837992,-0.10683983777361394,0.42058982343123047,-0.002773268876665569,0.4226369731287375,0.42662966694880833,-0.14886570693763398,-0.18037231785108554,0.5331632412043114,0.39867522244211206
2022-03-21,0.23998374984458887,-0.1397684181880689,0.4348114974584629,0.01934139818059527,0.4567017493723441,0.39258452370970376,-0.16672110205426355,-0.13032301525721607,0.5209941191407514,0.40239549779310224
2022-03-22,0.23270851951013002,-0.12428033088495072,0.4242418629241525,0.01345440434051598,0.4718100088181042,0.39005053323336225,-0.17836088465691166,-0.1220527158222732,0.5029170644692209,0.41951153806864955
2022-03-23,0.23763423043451692,-0.09427303255140587,0.41779536741539947,0.015989802701736278,0.4728185856578594,0.40983181616035547,-0.17040140651095473,-0.14679699590137774,0.48838958723115183,0.39901204536271895
2022-03-24,0.22393471884124905,-0.08508034810997023,0.4075202635042351,0.006542039962921603,0.45928783452064575,0.4144607732877895,-0.16413704193907822,-0.12431244212549358,0.49748054363128613,0.3943036584264147
2022-03-25,0.37956002590623916,-0.07976122730404522,0.4029829625286582,0.009096142070581403,0.4520492601316166,0.42190710059169395,-0.16243677425475786,-0.1347105479475123,0.4962167551748529,0.39509630310267296
2022-03-28,0.3809336439316694,-0.0811055877826801,0.42342533918472924,-0.017214013567881936,0.45049985485868904,0.4203195746059026,-0.14575228843300594,-0.14662079641034956,0.5179724512900081,0.377541822322919
2022-03-29,0.43123222849973336,0.026094646268908478,0.4640749709138656,0.16390471292197428,0.15881639444889295,0.45389643192654006,-0.03445129988328527,0.08958609502880592,0.2693975749917772,0.07744824488278734
2022-03-30,0.12047413075861876,-0.1284140988639396,0.14393353945385876,-0.12130874853400794,0.39914968577126303,0.1336424152483536,-0.2086777998808736,-0.1967822290351939,0.5130004940213625,0.32498261106055815
2022-03-31,0.12547124077205002,-0.1289380107567277,0.1398890668230323,-0.11175128962705178,0.39546450211846246,0.14491166810864184,-0.19667970215143502,-0.1897648165669121,0.5074618861936634,0.29393545508627644
2022-04-01,0.13583074824960198,-0.15021384933651258,0.14562254532335925,-0.1020128713804958,0.4062000274222645,0.16192060042501635,-0.2134673807872337,-0.19393683797653297,0.510992292981576,0.27906472507895685
