,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2019-03-29,2.1610797495505244e-08,0.2499999998277996,4.649610541782895e-10,0.24999999903202694,0.10977422941840251,0.14022574521555814,2.4373889561736627e-10,0.24999999985226967,1.4970210516217914e-09,2.8374246592472896e-09
2019-04-30,1.493195635944204e-10,0.24999999998698116,2.0662682359023596e-11,0.11682461981748772,0.24999999993513994,0.13317537441017252,1.5959987052066232e-11,0.24999999998939668,5.6303929918848075e-09,4.4486592915223594e-11
2019-05-31,0.09711972746685434,0.24999999995126618,1.4221844938576308e-10,0.001229761673580563,0.24999999950896365,0.15165050281966735,1.9416719095777682e-10,0.2499999999033406,6.8793503456698716e-09,1.4605913273837433e-09
2019-06-28,0.15194247186496132,0.2499999995034111,4.651392249498039e-10,4.246979722872001e-09,0.2499999501624305,0.0824228950239171,5.1864154902356e-10,0.24999999951360077,0.01563467742304796,1.2778706542469666e-09
2019-07-31,0.24999999924465896,0.24999999985880747,8.20333410626966e-11,9.411785032940973e-11,0.21579266304053546,0.24999999984167548,6.348566196349288e-11,0.034207336788457915,5.891523676063864e-11,9.273127253286178e-10
2019-08-29,0.2499999440723341,0.24999999925150476,4.0963244939958564e-10,4.217027258307879e-10,7.782128144124361e-08,0.249999997546794,0.24999997946036903,2.5869961782392656e-10,3.88212390895392e-10,3.694694984539615e-10
2019-09-30,0.2499999995652361,0.24999999944148202,2.3487123321457693e-11,4.8635740253369625e-11,1.956226365614554e-09,0.2499999995592801,0.2499999991775817,2.5870105877824008e-11,3.127045268507652e-11,1.7093038390263039e-10
2019-10-31,0.02481400698836268,0.246423964155711,6.760855030234016e-12,1.2764494964893041e-11,4.920666139732187e-11,0.2499999998068248,0.2499999999636599,4.016787924826877e-12,1.6150580812736332e-11,0.22876202899654235
2019-11-29,1.11286121450796e-06,2.596738330260317e-09,8.72137459714443e-11,1.4211017380109934e-09,0.24999999872806467,0.24999888435446446,0.24999999990593935,3.6087267801400276e-11,8.435269003771018e-11,0.24999999992482322
2019-12-31,1.0708943314079326e-08,6.055611739869401e-11,1.1325111765417554e-10,0.24999999304207335,0.2499919347890696,0.012307359644106631,0.23770070171645763,6.923689583099059e-11,1.502881483962605e-10,0.24999999970601725
